bizesNm,indsLclsNm,indsMclsNm,adongNm,sigunguNm,sigunguDetailNm,rdnAdr
삼호측량설계공사,과학·기술,기술 서비스,영암읍,전라남도,영암군,전라남도 영암군 영암읍 군청로 2-22
88식당,음식,한식,삼산면,전라남도,해남군,전라남도 해남군 삼산면 북부길 2
동명이발관,수리·개인,이용·미용,완도읍,전라남도,완도군,전라남도 완도군 완도읍 군내길 23-1
자연사랑,소매,식료품 소매,덕연동,전라남도,순천시,전라남도 순천시 율산1길 4-55
이디야커피완도점,음식,비알코올 ,완도읍,전라남도,완도군,전라남도 완도군 완도읍 개포로114번길 30
귀빈장모텔,숙박,일반 숙박,광영동,전라남도,광양시,전라남도 광양시 광포3길 9
거북이식당,음식,한식,국동,전라남도,여수시,전라남도 여수시 국포1로 26
동서카써비스,수리·개인,자동차 수리·세차,미평동,전라남도,여수시,전라남도 여수시 만성로 93
프로방스,소매,섬유·의복·신발 소매,쌍봉동,전라남도,여수시,전라남도 여수시 도원로 244
손끝차이헤어샵,수리·개인,이용·미용,함평읍,전라남도,함평군,전라남도 함평군 함평읍 광남길 57
동수네건강원,소매,식료품 소매,함평읍,전라남도,함평군,전라남도 함평군 함평읍 석두길 1-48
러운,음식,비알코올 ,월호동,전라남도,여수시,전라남도 여수시 신월로 592
해운수산,소매,식료품 소매,함평읍,전라남도,함평군,전라남도 함평군 함평읍 시장길 49
광영우리알뜰주유소,소매,연료 소매,광영동,전라남도,광양시,전라남도 광양시 광영로 108
이리공영,수리·개인,장례식장 ,해룡면,전라남도,순천시,전라남도 순천시 해룡면 인덕로 114
나겸미용실,수리·개인,이용·미용,소라면,전라남도,여수시,전라남도 여수시 소라면 죽림2길 3-15
동원이용원,수리·개인,이용·미용,구례읍,전라남도,구례군,전라남도 구례군 구례읍 로터리길 25-1
미니스톱무안대로점,소매,종합 소매,무안읍,전라남도,무안군,전라남도 무안군 무안읍 무안로 600
벌크커피,음식,비알코올 ,부주동,전라남도,목포시,전라남도 목포시 정의로 16
전통팥죽,음식,한식,여서동,전라남도,여수시,전라남도 여수시 여문문화1길 38
플레이스토어,소매,오락용품 소매,한려동,전라남도,여수시,전라남도 여수시 공화북6길 16
지에스설비,수리·개인,가전제품 수리,남제동,전라남도,순천시,전라남도 순천시 남정5길 14-4
진미정,음식,한식,고군면,전라남도,진도군,전라남도 진도군 고군면 지수길 38
한일밧데리,수리·개인,자동차 수리·세차,쌍봉동,전라남도,여수시,전라남도 여수시 소호1길 8-6
업소명없음,소매,종합 소매,돌산읍,전라남도,여수시,전라남도 여수시 돌산읍 성두길 16-16
섬마을펜션,숙박,일반 숙박,남면,전라남도,여수시,전라남도 여수시 남면 역포안길 1
야야,음식,주점,대교동,전라남도,여수시,전라남도 여수시 봉산남6길 12
영진카센타,수리·개인,자동차 수리·세차,관산읍,전라남도,장흥군,전라남도 장흥군 관산읍 장흥대로 1666
광성세탁소,수리·개인,세탁,광림동,전라남도,여수시,전라남도 여수시 장군산길 53
홍콩반점,음식,중식,시전동,전라남도,여수시,전라남도 여수시 신기북1길 31-7
짓다,음식,한식,삼향읍,전라남도,무안군,전라남도 무안군 삼향읍 남악4로 79
오징어파는언니,소매,식료품 소매,용해동,전라남도,목포시,전라남도 목포시 영산로 359
굿모닝슈퍼마켓,소매,종합 소매,신북면,전라남도,영암군,전라남도 영암군 신북면 황금동로 60
한자슈퍼,소매,종합 소매,황산면,전라남도,해남군,전라남도 해남군 황산면 한자길 3
향기나라,소매,종합 소매,송지면,전라남도,해남군,전라남도 해남군 송지면 종자동길 13
가전수리센타,소매,가전·통신 소매,송지면,전라남도,해남군,전라남도 해남군 송지면 산정1길 45
그릇나라전시장,소매,기타 생활용품 소매,옥암동,전라남도,목포시,전라남도 목포시 옥암로96번길 26
커피홀릭,음식,비알코올 ,쌍봉동,전라남도,여수시,전라남도 여수시 흥국로 46-1
뉴코렉스마트,소매,종합 소매,용당2동,전라남도,목포시,전라남도 목포시 용당로 183
유달인쇄광고,과학·기술,인쇄·제품제작,목원동,전라남도,목포시,전라남도 목포시 영산로 78-2
금강사무용가구,소매,가구 소매,하당동,전라남도,목포시,전라남도 목포시 석현로 18
동아에스텍사내근로복지기금재,음식,구내식당·뷔페,동면,전라남도,화순군,전라남도 화순군 동면 동농공길 26-2
CNA,소매,오락용품 소매,영광읍,전라남도,영광군,전라남도 영광군 영광읍 중앙로 165-2
호남종합렌탈,시설관리·임대,기타 사업 서비스,대동면,전라남도,함평군,전라남도 함평군 대동면 동함평산단길 19-101
이편한안경원,소매,안경·정밀기기 소매,영광읍,전라남도,영광군,전라남도 영광군 영광읍 백산길 4
에이스투어렌터카,시설관리·임대,운송장비 대여,매곡동,전라남도,순천시,전라남도 순천시 환선로 67
원테크,시설관리·임대,고용 알선,월야면,전라남도,함평군,전라남도 함평군 월야면 금석길 15
하나로베이커리,음식,기타 간이,성북동,전라남도,나주시,전라남도 나주시 대호길 19
전원가든,음식,한식,구례읍,전라남도,구례군,전라남도 구례군 구례읍 섬진강로 76
토이빌리지나주점,소매,오락용품 소매,빛가람동,전라남도,나주시,전라남도 나주시 배멧1길 22
도도노래연습장,예술·스포츠,유원지·오락,덕연동,전라남도,순천시,전라남도 순천시 장자보3길 70
궁전인테리어,소매,철물·건설자재 소매,영광읍,전라남도,영광군,전라남도 영광군 영광읍 옥당로 45
네일온,수리·개인,이용·미용,해룡면,전라남도,순천시,전라남도 순천시 해룡면 송산5길 4-10
가야스크린골프,예술·스포츠,스포츠 서비스,중마동,전라남도,광양시,전라남도 광양시 사동로 98
투썸플레이스여수웅천해변공원점,음식,비알코올 ,시전동,전라남도,여수시,전라남도 여수시 웅천남6로 21
든든메디칼,소매,장식품 소매,삼향읍,전라남도,무안군,전라남도 무안군 삼향읍 평산길 27-9
물맞이길105,음식,비알코올 ,무안읍,전라남도,무안군,전라남도 무안군 무안읍 물맞이길 105
현대신발,소매,섬유·의복·신발 소매,곡성읍,전라남도,곡성군,전라남도 곡성군 곡성읍 중앙로 97
제일부분정비공업사,수리·개인,자동차 수리·세차,영광읍,전라남도,영광군,전라남도 영광군 영광읍 옥당로 132
종월촌상회,소매,종합 소매,삼향읍,전라남도,무안군,전라남도 무안군 삼향읍 종월길 42-2
왕십리,음식,한식,만호동,전라남도,목포시,전라남도 목포시 만호로 23-2
경동보일러,소매,철물·건설자재 소매,도초면,전라남도,신안군,전라남도 신안군 도초면 서남문로 1530
미모아종합화장품,소매,의약·화장품 소매,용당1동,전라남도,목포시,전라남도 목포시 산정로 174
장은화헤어샵,수리·개인,이용·미용,하당동,전라남도,목포시,전라남도 목포시 백년대로323번길 27-1
88부동산공인중개사무소,부동산,부동산 서비스,원산동,전라남도,목포시,전라남도 목포시 원산중앙로 106
티하우스클리프,음식,비알코올 ,부주동,전라남도,목포시,전라남도 목포시 후광대로105번안길 33-7
천하명삼,소매,기타 상품 소매,담양읍,전라남도,담양군,전라남도 담양군 담양읍 에코산단1로 2
미&끼헤어샵,수리·개인,이용·미용,홍농읍,전라남도,영광군,전라남도 영광군 홍농읍 상하길 39
팔보반점,음식,중식,여천동,전라남도,여수시,전라남도 여수시 성산3길 24-5
바짝스터디카페하당센터,예술·스포츠,도서관·사적지,신흥동,전라남도,목포시,전라남도 목포시 비파로 64
두양전력주,과학·기술,기술 서비스,금호동,전라남도,광양시,전라남도 광양시 폭포사랑길 20-26
늘푸른약국,소매,의약·화장품 소매,이창동,전라남도,나주시,전라남도 나주시 예향로 3815
복은중고전자,소매,중고 상품 소매,동명동,전라남도,목포시,전라남도 목포시 삼학로 130
호남톱공구,소매,철물·건설자재 소매,연동,전라남도,목포시,전라남도 목포시 자유로 23-3
알뜰방,소매,섬유·의복·신발 소매,북항동,전라남도,목포시,전라남도 목포시 고하대로 646
미소피부,소매,의약·화장품 소매,신흥동,전라남도,목포시,전라남도 목포시 교육로 30
대박슈퍼,소매,종합 소매,남평읍,전라남도,나주시,전라남도 나주시 남평읍 강변1길 8
워시엔조이셀프빨래방고흥녹동점,수리·개인,세탁,도양읍,전라남도,고흥군,전라남도 고흥군 도양읍 녹동1길 27-4
아라체험,교육,기타 교육,대동면,전라남도,함평군,전라남도 함평군 대동면 학동로 692
달무인텔,숙박,일반 숙박,충무동,전라남도,여수시,전라남도 여수시 충무로 48-9
광주공업사,수리·개인,기타 가정용품 수리,용산면,전라남도,장흥군,전라남도 장흥군 용산면 장흥대로 2612-5
강남하이클래스영어학원,교육,일반 교육,시전동,전라남도,여수시,전라남도 여수시 예울마루로 37-15
블랙야크,소매,섬유·의복·신발 소매,영광읍,전라남도,영광군,전라남도 영광군 영광읍 옥당로 147-2
만리장성,음식,중식,월산면,전라남도,담양군,전라남도 담양군 월산면 도개길 15-63
한일광고,과학·기술,인쇄·제품제작,담양읍,전라남도,담양군,전라남도 담양군 담양읍 내다길 5-52
남해화학여천하나로주유소주,소매,연료 소매,여천동,전라남도,여수시,전라남도 여수시 좌수영로 925
나라렌트카주,시설관리·임대,운송장비 대여,쌍봉동,전라남도,여수시,전라남도 여수시 도원로 250
명신헤어라인,수리·개인,이용·미용,보성읍,전라남도,보성군,전라남도 보성군 보성읍 현충로 98
신토불이숯불구이,음식,한식,해남읍,전라남도,해남군,전라남도 해남군 해남읍 북부순환로 182
하나로슈퍼,소매,종합 소매,덕연동,전라남도,순천시,전라남도 순천시 덕암길 121
보리수,음식,한식,함평읍,전라남도,함평군,전라남도 함평군 함평읍 내바람길 21
강산기술개발,과학·기술,기술 서비스,화순읍,전라남도,화순군,전라남도 화순군 화순읍 대교로 53-7
숯과닭발여서점,음식,주점,여서동,전라남도,여수시,전라남도 여수시 여문문화1길 20
순천게스트하우스도란도란,숙박,일반 숙박,조곡동,전라남도,순천시,전라남도 순천시 풍덕주택길 7
카투샤,음식,주점,장성읍,전라남도,장성군,전라남도 장성군 장성읍 문화로 33-9
나를가꾸다,수리·개인,이용·미용,중앙동,전라남도,순천시,전라남도 순천시 도서관길 9
신찬찬찬,예술·스포츠,유원지·오락,원산동,전라남도,목포시,전라남도 목포시 청호로136번길 3
크린토피아여수안산부영,수리·개인,세탁,쌍봉동,전라남도,여수시,전라남도 여수시 소호로 649
크린탑,수리·개인,세탁,삼서면,전라남도,장성군,전라남도 장성군 삼서면 해삼로 1183
씨오씨,소매,섬유·의복·신발 소매,영광읍,전라남도,영광군,전라남도 영광군 영광읍 중앙로 191-1
일광장,숙박,일반 숙박,마량면,전라남도,강진군,전라남도 강진군 마량면 마량8길 10-1
초호상회,소매,종합 소매,현산면,전라남도,해남군,전라남도 해남군 현산면 땅끝해안로 121
중앙무예스쿨,교육,기타 교육,강진읍,전라남도,강진군,전라남도 강진군 강진읍 중앙로 47
동네김밥분식,음식,기타 간이,완도읍,전라남도,완도군,전라남도 완도군 완도읍 청해진남로 24
