bizesNm,indsLclsNm,indsMclsNm,adongNm,sigunguNm,sigunguDetailNm,rdnAdr
던힐,음식,주점,풍암동,광주광역시,서구,광주광역시 서구 풍암1로21번길 9-14
해피1000,소매,종합 소매,상무2동,광주광역시,서구,광주광역시 서구 상무대로 916
느티나무전기조명,소매,기타 생활용품 소매,송정2동,광주광역시,광산구,광주광역시 광산구 광산로 46
법무법인에이프로,과학·기술,법무관련 ,지산2동,광주광역시,동구,광주광역시 동구 지산로 74-8
오피스TOP,소매,오락용품 소매,상무1동,광주광역시,서구,광주광역시 서구 상일로14번길 5-6
매일닭집,소매,식료품 소매,송정2동,광주광역시,광산구,광주광역시 광산구 송정로8번길 32-1
케이릴샵,소매,오락용품 소매,문흥1동,광주광역시,북구,광주광역시 북구 능안로22번길 39
수제만두호호,음식,기타 간이,화정2동,광주광역시,서구,광주광역시 서구 화운로23번길 4-1
이샵,수리·개인,이용·미용,하남동,광주광역시,광산구,광주광역시 광산구 용아로379번길 50
밴드홀릭,소매,식료품 소매,건국동,광주광역시,북구,광주광역시 북구 용두마을2길 12
우리집,음식,한식,두암2동,광주광역시,북구,광주광역시 북구 동문대로186번길 50
금탑소머리국밥,음식,한식,충장동,광주광역시,동구,광주광역시 동구 독립로264번길 6
수석기획,과학·기술,광고,월산4동,광주광역시,남구,광주광역시 남구 군분로99번길 14-1
지인,소매,섬유·의복·신발 소매,치평동,광주광역시,서구,광주광역시 서구 치평로 24
케이엠영수전문학원,교육,일반 교육,용봉동,광주광역시,북구,광주광역시 북구 반룡로42번길 1
계림365공인중개사사무소,부동산,부동산 서비스,계림2동,광주광역시,동구,광주광역시 동구 무등로375번길 22
수왁싱,수리·개인,이용·미용,사직동,광주광역시,남구,광주광역시 남구 사직안길 23
광주북구희망지역자활센터맘스애찬,소매,식료품 소매,우산동,광주광역시,북구,광주광역시 북구 면앙로 77
가든엘,교육,기타 교육,봉선1동,광주광역시,남구,광주광역시 남구 봉선1로 66
루시아이,수리·개인,이용·미용,신가동,광주광역시,광산구,광주광역시 광산구 신가삼효로 14-6
청운산업개발,시설관리·임대,기타 사업 서비스,평동,광주광역시,광산구,광주광역시 광산구 평동산단2번로 178
운남이발관,수리·개인,이용·미용,운남동,광주광역시,광산구,광주광역시 광산구 목련로273번안길 34
도원애드,과학·기술,인쇄·제품제작,양산동,광주광역시,북구,광주광역시 북구 양일로 159-7
메가람,교육,일반 교육,운남동,광주광역시,광산구,광주광역시 광산구 목련로153번길 79-1
올리비어,음식,주점,운남동,광주광역시,광산구,광주광역시 광산구 목련로153번안길 25
애니카랜드동광주점,수리·개인,자동차 수리·세차,두암2동,광주광역시,북구,광주광역시 북구 면앙로139번길 86
중화가정조선대학교점,음식,중식,서남동,광주광역시,동구,광주광역시 동구 조선대길 108
업소명없음,과학·기술,본사·경영 컨설팅,하남동,광주광역시,광산구,광주광역시 광산구 하남산단6번로 57
24시셀프빨래방,수리·개인,세탁,하남동,광주광역시,광산구,광주광역시 광산구 용아로297번길 58-6
류스포츠,예술·스포츠,스포츠 서비스,신가동,광주광역시,광산구,광주광역시 광산구 목련로382번안길 20-1
스피드2공인중개사사무소,부동산,부동산 서비스,풍암동,광주광역시,서구,광주광역시 서구 풍금로 21
김가네,음식,한식,오치1동,광주광역시,북구,광주광역시 북구 신촌로23번길 2
햇살마트,소매,종합 소매,월곡2동,광주광역시,광산구,광주광역시 광산구 월곡산정로 15
산타마리아노벨라,소매,의약·화장품 소매,광천동,광주광역시,서구,광주광역시 서구 무진대로 932
그린테크,소매,자동차 부품 소매,하남동,광주광역시,광산구,광주광역시 광산구 고봉로 76
모던,과학·기술,인쇄·제품제작,양림동,광주광역시,남구,광주광역시 남구 천변좌로 422
일품스터디카페,예술·스포츠,도서관·사적지,화정4동,광주광역시,서구,광주광역시 서구 월드컵4강로 69
황금공인중개사사무소,부동산,부동산 서비스,계림2동,광주광역시,동구,광주광역시 동구 필문대로106번길 8
칼라썬팅,수리·개인,자동차 수리·세차,우산동,광주광역시,광산구,광주광역시 광산구 사암로 125
풍영장,음식,한식,신창동,광주광역시,광산구,광주광역시 광산구 수등로258번길 86
용천통닭,음식,기타 간이,용봉동,광주광역시,북구,광주광역시 북구 반룡로28번길 29
청정푸드,소매,식료품 소매,문화동,광주광역시,북구,광주광역시 북구 동문대로 246
해남수산,소매,식료품 소매,송정2동,광주광역시,광산구,광주광역시 광산구 송정로29번길 38
퍼스트,소매,섬유·의복·신발 소매,신용동,광주광역시,북구,광주광역시 북구 첨단연신로107번길 7
진주냉면광주점,음식,한식,수완동,광주광역시,광산구,광주광역시 광산구 임방울대로215번길 5-8
행복바라기,예술·스포츠,유원지·오락,풍암동,광주광역시,서구,광주광역시 서구 풍암신흥로 96
백억모싯잎송편,소매,종합 소매,양산동,광주광역시,북구,광주광역시 북구 하서로 383
케이유로,시설관리·임대,여행사·보조,충장동,광주광역시,동구,광주광역시 동구 천변우로 361-1
송하,음식,한식,서남동,광주광역시,동구,광주광역시 동구 문화전당로35번길 28-5
연어랑,음식,일식,용봉동,광주광역시,북구,광주광역시 북구 용봉택지로 67
크린토피아광주양림점,수리·개인,세탁,양림동,광주광역시,남구,광주광역시 남구 제중로 20-1
솔마루태양광,과학·기술,본사·경영 컨설팅,비아동,광주광역시,광산구,광주광역시 광산구 비아로 23
젤리젤리,소매,섬유·의복·신발 소매,중앙동,광주광역시,북구,광주광역시 북구 독립로255번길 38-1
대호행정사사무소,과학·기술,법무관련 ,치평동,광주광역시,서구,광주광역시 서구 시청서편로4번길 17-14
우리자동차정비,수리·개인,자동차 수리·세차,문화동,광주광역시,북구,광주광역시 북구 동문대로 214
전대복사,시설관리·임대,사무 지원,신안동,광주광역시,북구,광주광역시 북구 자미로 61
백운74,음식,주점,백운1동,광주광역시,남구,광주광역시 남구 백운로 74
봉창이칼국수,음식,한식,오치2동,광주광역시,북구,광주광역시 북구 설죽로370번길 20
상록페인트,소매,철물·건설자재 소매,동천동,광주광역시,서구,광주광역시 서구 하남대로550번길 61-7
소문난반찬,소매,식료품 소매,학동,광주광역시,동구,광주광역시 동구 제봉로17번길 13-22
안테나공인중개사사무소,부동산,부동산 서비스,중흥동,광주광역시,북구,광주광역시 북구 호동로 28-1
the설레임헤어,수리·개인,이용·미용,건국동,광주광역시,북구,광주광역시 북구 하서로 424
환스짐휘트니스,교육,기타 교육,치평동,광주광역시,서구,광주광역시 서구 상무중앙로78번길 5-6
에프엠기술개발,과학·기술,기술 서비스,치평동,광주광역시,서구,광주광역시 서구 마륵로 132
미헤어,수리·개인,이용·미용,신가동,광주광역시,광산구,광주광역시 광산구 신창로35번길 29-6
촌닭한상,음식,한식,풍암동,광주광역시,서구,광주광역시 서구 풍금로37번길 6-2
그리다미술학원,교육,기타 교육,송암동,광주광역시,남구,광주광역시 남구 효천중앙로 62
늘봄음악학원,교육,기타 교육,지원2동,광주광역시,동구,광주광역시 동구 남문로 349
독특스터디카페신가점,예술·스포츠,도서관·사적지,신가동,광주광역시,광산구,광주광역시 광산구 신창로 5
오디션미용실,수리·개인,이용·미용,중흥동,광주광역시,북구,광주광역시 북구 우치로27번길 18
장수골,음식,한식,임동,광주광역시,북구,광주광역시 북구 서림로 92
바론헤어,수리·개인,이용·미용,운암1동,광주광역시,북구,광주광역시 북구 북문대로 89
광주하남기백,소매,오락용품 소매,월곡2동,광주광역시,광산구,광주광역시 광산구 산정공원로 40-1
하오하오,음식,중식,용봉동,광주광역시,북구,광주광역시 북구 용봉택지로13번길 13
현대공인중개사사무소,부동산,부동산 서비스,건국동,광주광역시,북구,광주광역시 북구 본촌마을길 157-22
디와이디에이치,소매,철물·건설자재 소매,효덕동,광주광역시,남구,광주광역시 남구 효우로130번길 36
보니또네일,수리·개인,이용·미용,하남동,광주광역시,광산구,광주광역시 광산구 하남마항로12번안길 6
블루밍헤어,수리·개인,이용·미용,금호2동,광주광역시,서구,광주광역시 서구 화개1로 63
마천루,음식,중식,상무1동,광주광역시,서구,광주광역시 서구 월드컵4강로 236
다음정보기술컴퓨터학원,교육,기타 교육,신창동,광주광역시,광산구,광주광역시 광산구 신창로 126
팥죽나라,음식,한식,봉선1동,광주광역시,남구,광주광역시 남구 봉선1로37번길 2-2
꾸미네인테리어,소매,철물·건설자재 소매,상무2동,광주광역시,서구,광주광역시 서구 운천로 104-1
싱싱통닭,소매,식료품 소매,송정2동,광주광역시,광산구,광주광역시 광산구 송정로29번길 64
카페그란데전대,음식,비알코올 ,용봉동,광주광역시,북구,광주광역시 북구 설죽로214번길 104
광주그린섬지점,교육,일반 교육,충장동,광주광역시,동구,광주광역시 동구 중앙로 212-1
밥심,음식,한식,치평동,광주광역시,서구,광주광역시 서구 마륵로 96-1
황금마트편의점,소매,종합 소매,신흥동,광주광역시,광산구,광주광역시 광산구 상무대로 309-1
한강광고,과학·기술,인쇄·제품제작,산수1동,광주광역시,동구,광주광역시 동구 필문대로 120-1
다솜,소매,철물·건설자재 소매,신창동,광주광역시,광산구,광주광역시 광산구 왕버들로290번길 4
꿈꾸는약국,소매,의약·화장품 소매,건국동,광주광역시,북구,광주광역시 북구 하서로 421
효천중흥공인중개사사무소,부동산,부동산 서비스,송암동,광주광역시,남구,광주광역시 남구 효천3로 120
청윤,교육,일반 교육,어룡동,광주광역시,광산구,광주광역시 광산구 소촌로 90-13
美&休피부관리,수리·개인,이용·미용,수완동,광주광역시,광산구,광주광역시 광산구 풍영로200번길 13
보이스노래방,예술·스포츠,유원지·오락,용봉동,광주광역시,북구,광주광역시 북구 면앙로32번길 10
동방카서비스,수리·개인,자동차 수리·세차,중앙동,광주광역시,북구,광주광역시 북구 버들로19번길 6
